"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"416",1621,7907,197,44,"BPS  Conifer",8202,"EVT  Developed",34311
"417",1621,7908,307,68,"BPS  Conifer",8202,"EVT  Developed",91154
"418",1621,7909,76,17,"BPS  Conifer",8202,"EVT  Developed",31250
"419",1621,7925,96,21,"BPS  Conifer",8202,"EVT  Developed",17852
"420",1621,7926,244,54,"BPS  Conifer",8202,"EVT  Developed",16062
"421",1621,7927,60,13,"BPS  Conifer",8202,"EVT  Developed",9282
"422",1621,7928,8,2,"BPS  Conifer",8202,"EVT  Developed",646
"423",1621,7929,49,11,"BPS  Conifer",8202,"EVT  Developed",9711
"424",1621,7970,124,28,"BPS  Conifer",8202,"EVT  Agricultural",114076
"425",1621,7973,131,29,"BPS  Conifer",8202,"EVT  Agricultural",56434
"426",1621,7974,644,143,"BPS  Conifer",8202,"EVT  Agricultural",647975
"427",1621,7975,906,201,"BPS  Conifer",8202,"EVT  Agricultural",330931
"428",1621,7976,580,129,"BPS  Conifer",8202,"EVT  Agricultural",187903
"429",1621,7977,641,143,"BPS  Conifer",8202,"EVT  Agricultural",215713
"430",1621,7978,50,11,"BPS  Conifer",8202,"EVT  Agricultural",56033
"431",1621,9055,25,6,"BPS  Conifer",8202,"EVT  Riparian",12735
"432",1621,9056,292,65,"BPS  Conifer",8202,"EVT  Riparian",104586
"433",1621,9057,1,0,"BPS  Conifer",8202,"EVT  Riparian",238
"434",1621,9088,10,2,"BPS  Conifer",8202,"EVT  Conifer",135
"435",1621,9089,1397,311,"BPS  Conifer",8202,"EVT  Conifer",61687
"436",1621,9112,4891,1088,"BPS  Conifer",8202,"EVT  Conifer",539567
"437",1621,9114,1,0,"BPS  Conifer",8202,"EVT  Riparian",1188
"438",1621,9117,40,9,"BPS  Conifer",8202,"EVT  Riparian",81556
"439",1621,9118,113,25,"BPS  Conifer",8202,"EVT  Riparian",31825
"440",1621,9120,55,12,"BPS  Conifer",8202,"EVT  Riparian",45378
"441",1621,9179,1,0,"BPS  Conifer",8202,"EVT  Riparian",8526
"442",1621,9183,2,0,"BPS  Conifer",8202,"EVT  Riparian",2476
"443",1621,9202,1,0,"BPS  Conifer",8202,"EVT  Riparian",6630
"444",1621,9203,1,0,"BPS  Conifer",8202,"EVT  Riparian",1470
"445",1621,9295,3,1,"BPS  Conifer",8202,"EVT  Conifer-Hardwood",38
"446",1621,9312,2653,590,"BPS  Conifer",8202,"EVT  Conifer",444827
"447",1621,9314,65,14,"BPS  Conifer",8202,"EVT  Riparian",5583
"448",1621,9315,438,97,"BPS  Conifer",8202,"EVT  Conifer-Hardwood",123883
"449",1621,9317,96,21,"BPS  Conifer",8202,"EVT  Exotic Tree-Shrub",22360
"450",1621,9318,30,7,"BPS  Conifer",8202,"EVT  Riparian",2090
"451",1621,9601,14,3,"BPS  Conifer",8202,"EVT  Grassland",2050
"452",1621,9620,32,7,"BPS  Conifer",8202,"EVT  Riparian",26536
"453",1621,9817,782,174,"BPS  Conifer",8202,"EVT  Exotic Herbaceous",230309
"454",1622,7238,949632,211193,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",649927
"455",1622,7239,355398,79039,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer-Hardwood",276742
"456",1622,7240,45045,10018,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",33752
"457",1622,7241,96536,21469,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer-Hardwood",86858
"458",1622,7242,12975,2886,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",8282
"459",1622,7243,3687,820,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer-Hardwood",2505
"460",1622,7295,4890,1088,"BPS  Hardwood-Conifer",1449363,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"461",1622,7296,88908,19773,"BPS  Hardwood-Conifer",1449363,"EVT  Developed-Low Intensity",116930
"462",1622,7297,38315,8521,"BPS  Hardwood-Conifer",1449363,"EVT  Developed-Medium Intensity",46889
"463",1622,7298,18550,4125,"BPS  Hardwood-Conifer",1449363,"EVT  Developed-High Intensity",20824
"464",1622,7299,383180,85217,"BPS  Hardwood-Conifer",1449363,"EVT  Developed-Roads",444910
"465",1622,7301,850480,189142,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",1117376
"466",1622,7302,774636,172275,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",1403892
"467",1622,7310,46608,10365,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",49771
"468",1622,7311,11657,2592,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",12646
"469",1622,7313,3383,752,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",12533
"470",1622,7362,375533,83517,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",418108
"471",1622,7366,142000,31580,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",168735
"472",1622,7395,213,47,"BPS  Hardwood-Conifer",1449363,"EVT  Hardwood",4408
"473",1622,7407,78382,17432,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",67551
"474",1622,7409,8,2,"BPS  Hardwood-Conifer",1449363,"EVT  Grassland",4
"475",1622,7412,101,22,"BPS  Hardwood-Conifer",1449363,"EVT  Grassland",72
"476",1622,7466,620,138,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",8303
"477",1622,7481,78157,17382,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",1324313
"478",1622,7518,3,1,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",673
"479",1622,7905,96242,21404,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",90692
"480",1622,7906,61517,13681,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",57168
"481",1622,7907,38761,8620,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",34311
"482",1622,7908,68327,15196,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",91154
"483",1622,7909,19264,4284,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",31250
"484",1622,7925,14737,3277,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",17852
"485",1622,7926,13651,3036,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",16062
"486",1622,7927,5225,1162,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",9282
"487",1622,7928,465,103,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",646
"488",1622,7929,6550,1457,"BPS  Hardwood-Conifer",1449363,"EVT  Developed",9711
"489",1622,7970,54267,12069,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",114076
"490",1622,7971,107,24,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",820
"491",1622,7972,327,73,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",602
"492",1622,7973,25908,5762,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",56434
"493",1622,7974,174980,38915,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",647975
"494",1622,7975,136807,30425,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",330931
"495",1622,7976,99874,22211,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",187903
"496",1622,7977,81366,18095,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",215713
"497",1622,7978,18302,4070,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",56033
"498",1622,7979,118,26,"BPS  Hardwood-Conifer",1449363,"EVT  Agricultural",91
"499",1622,9055,1069,238,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",12735
"500",1622,9056,22048,4903,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",104586
"501",1622,9057,56,12,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",238
"502",1622,9088,188,42,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",135
"503",1622,9089,37502,8340,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",61687
"504",1622,9112,433707,96454,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",539567
"505",1622,9114,66,15,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",1188
"506",1622,9117,4031,896,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",81556
"507",1622,9118,2745,610,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",31825
"508",1622,9120,2195,488,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",45378
"509",1622,9177,152,34,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",2269
"510",1622,9178,743,165,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",80534
"511",1622,9179,14,3,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",8526
"512",1622,9180,21,5,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",1662
"513",1622,9183,33,7,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",2476
"514",1622,9202,305,68,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",6630
"515",1622,9203,232,52,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",1470
"516",1622,9295,51,11,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer-Hardwood",38
"517",1622,9312,492306,109486,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer",444827
"518",1622,9314,2286,508,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",5583
"519",1622,9315,76374,16985,"BPS  Hardwood-Conifer",1449363,"EVT  Conifer-Hardwood",123883
"520",1622,9317,18246,4058,"BPS  Hardwood-Conifer",1449363,"EVT  Exotic Tree-Shrub",22360
"521",1622,9318,370,82,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",2090
"522",1622,9601,1795,399,"BPS  Hardwood-Conifer",1449363,"EVT  Grassland",2050
"523",1622,9617,70,16,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",2912
"524",1622,9620,900,200,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",26536
"525",1622,9683,45,10,"BPS  Hardwood-Conifer",1449363,"EVT  Riparian",3138
"526",1622,9817,143834,31988,"BPS  Hardwood-Conifer",1449363,"EVT  Exotic Herbaceous",230309
"527",1623,7238,34933,7769,"BPS  Conifer",332238,"EVT  Hardwood",649927
"528",1623,7239,47472,10558,"BPS  Conifer",332238,"EVT  Conifer-Hardwood",276742
"529",1623,7240,5453,1213,"BPS  Conifer",332238,"EVT  Hardwood",33752
"530",1623,7241,32056,7129,"BPS  Conifer",332238,"EVT  Conifer-Hardwood",86858
"531",1623,7242,631,140,"BPS  Conifer",332238,"EVT  Hardwood",8282
"532",1623,7243,227,50,"BPS  Conifer",332238,"EVT  Conifer-Hardwood",2505
"533",1623,7290,1,0,"BPS  Conifer",332238,"EVT  Grassland",451
"534",1623,7295,2944,655,"BPS  Conifer",332238,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"535",1623,7296,29481,6556,"BPS  Conifer",332238,"EVT  Developed-Low Intensity",116930
"536",1623,7297,13614,3028,"BPS  Conifer",332238,"EVT  Developed-Medium Intensity",46889
"537",1623,7298,5636,1253,"BPS  Conifer",332238,"EVT  Developed-High Intensity",20824
"538",1623,7299,98484,21902,"BPS  Conifer",332238,"EVT  Developed-Roads",444910
"539",1623,7301,165313,36765,"BPS  Conifer",332238,"EVT  Hardwood",1117376
"540",1623,7302,108120,24045,"BPS  Conifer",332238,"EVT  Hardwood",1403892
"541",1623,7310,692,154,"BPS  Conifer",332238,"EVT  Hardwood",49771
"542",1623,7311,1395,310,"BPS  Conifer",332238,"EVT  Hardwood",12646
"543",1623,7313,292,65,"BPS  Conifer",332238,"EVT  Hardwood",12533
"544",1623,7362,84494,18791,"BPS  Conifer",332238,"EVT  Conifer",418108
"545",1623,7366,74646,16601,"BPS  Conifer",332238,"EVT  Conifer",168735
"546",1623,7395,863,192,"BPS  Conifer",332238,"EVT  Hardwood",4408
"547",1623,7407,6288,1398,"BPS  Conifer",332238,"EVT  Conifer",67551
"548",1623,7409,5,1,"BPS  Conifer",332238,"EVT  Grassland",4
"549",1623,7411,11,2,"BPS  Conifer",332238,"EVT  Riparian",2312
"550",1623,7466,1057,235,"BPS  Conifer",332238,"EVT  Riparian",8303
"551",1623,7481,81425,18109,"BPS  Conifer",332238,"EVT  Riparian",1324313
"552",1623,7518,5,1,"BPS  Conifer",332238,"EVT  Riparian",673
"553",1623,7905,12799,2846,"BPS  Conifer",332238,"EVT  Developed",90692
"554",1623,7906,14441,3212,"BPS  Conifer",332238,"EVT  Developed",57168
"555",1623,7907,7339,1632,"BPS  Conifer",332238,"EVT  Developed",34311
"556",1623,7908,14895,3313,"BPS  Conifer",332238,"EVT  Developed",91154
"557",1623,7909,6647,1478,"BPS  Conifer",332238,"EVT  Developed",31250
"558",1623,7925,2430,540,"BPS  Conifer",332238,"EVT  Developed",17852
"559",1623,7926,4201,934,"BPS  Conifer",332238,"EVT  Developed",16062
"560",1623,7927,1745,388,"BPS  Conifer",332238,"EVT  Developed",9282
"561",1623,7928,150,33,"BPS  Conifer",332238,"EVT  Developed",646
"562",1623,7929,2394,532,"BPS  Conifer",332238,"EVT  Developed",9711
"563",1623,7970,4901,1090,"BPS  Conifer",332238,"EVT  Agricultural",114076
"564",1623,7971,11,2,"BPS  Conifer",332238,"EVT  Agricultural",820
"565",1623,7972,90,20,"BPS  Conifer",332238,"EVT  Agricultural",602
"566",1623,7973,11069,2462,"BPS  Conifer",332238,"EVT  Agricultural",56434
"567",1623,7974,140474,31241,"BPS  Conifer",332238,"EVT  Agricultural",647975
"568",1623,7975,71235,15842,"BPS  Conifer",332238,"EVT  Agricultural",330931
"569",1623,7976,38612,8587,"BPS  Conifer",332238,"EVT  Agricultural",187903
"570",1623,7977,70999,15790,"BPS  Conifer",332238,"EVT  Agricultural",215713
"571",1623,7978,17133,3810,"BPS  Conifer",332238,"EVT  Agricultural",56033
"572",1623,7979,18,4,"BPS  Conifer",332238,"EVT  Agricultural",91
"573",1623,9055,344,77,"BPS  Conifer",332238,"EVT  Riparian",12735
"574",1623,9056,4116,915,"BPS  Conifer",332238,"EVT  Riparian",104586
"575",1623,9057,7,2,"BPS  Conifer",332238,"EVT  Riparian",238
"576",1623,9088,48,11,"BPS  Conifer",332238,"EVT  Conifer",135
"577",1623,9089,53148,11820,"BPS  Conifer",332238,"EVT  Conifer",61687
"578",1623,9112,87290,19413,"BPS  Conifer",332238,"EVT  Conifer",539567
"579",1623,9114,195,43,"BPS  Conifer",332238,"EVT  Riparian",1188
"580",1623,9117,10080,2242,"BPS  Conifer",332238,"EVT  Riparian",81556
"581",1623,9118,1699,378,"BPS  Conifer",332238,"EVT  Riparian",31825
"582",1623,9120,3181,707,"BPS  Conifer",332238,"EVT  Riparian",45378
"583",1623,9177,40,9,"BPS  Conifer",332238,"EVT  Riparian",2269
"584",1623,9178,4557,1013,"BPS  Conifer",332238,"EVT  Riparian",80534
"585",1623,9179,477,106,"BPS  Conifer",332238,"EVT  Riparian",8526
"586",1623,9180,13,3,"BPS  Conifer",332238,"EVT  Riparian",1662
"587",1623,9183,310,69,"BPS  Conifer",332238,"EVT  Riparian",2476
"588",1623,9202,3333,741,"BPS  Conifer",332238,"EVT  Riparian",6630
"589",1623,9203,612,136,"BPS  Conifer",332238,"EVT  Riparian",1470
"590",1623,9295,19,4,"BPS  Conifer",332238,"EVT  Conifer-Hardwood",38
"591",1623,9312,41721,9279,"BPS  Conifer",332238,"EVT  Conifer",444827
"592",1623,9314,2770,616,"BPS  Conifer",332238,"EVT  Riparian",5583
"593",1623,9315,14440,3211,"BPS  Conifer",332238,"EVT  Conifer-Hardwood",123883
"594",1623,9317,3317,738,"BPS  Conifer",332238,"EVT  Exotic Tree-Shrub",22360
"595",1623,9318,1496,333,"BPS  Conifer",332238,"EVT  Riparian",2090
"596",1623,9601,474,105,"BPS  Conifer",332238,"EVT  Grassland",2050
"597",1623,9617,185,41,"BPS  Conifer",332238,"EVT  Riparian",2912
"598",1623,9620,1191,265,"BPS  Conifer",332238,"EVT  Riparian",26536
"599",1623,9679,2,0,"BPS  Conifer",332238,"EVT  Riparian",8
"600",1623,9683,146,32,"BPS  Conifer",332238,"EVT  Riparian",3138
"601",1623,9817,41581,9247,"BPS  Conifer",332238,"EVT  Exotic Herbaceous",230309
"602",1624,7238,16692,3712,"BPS  Conifer",202453,"EVT  Hardwood",649927
"603",1624,7239,25464,5663,"BPS  Conifer",202453,"EVT  Conifer-Hardwood",276742
"604",1624,7240,2499,556,"BPS  Conifer",202453,"EVT  Hardwood",33752
"605",1624,7241,13917,3095,"BPS  Conifer",202453,"EVT  Conifer-Hardwood",86858
"606",1624,7242,303,67,"BPS  Conifer",202453,"EVT  Hardwood",8282
"607",1624,7243,136,30,"BPS  Conifer",202453,"EVT  Conifer-Hardwood",2505
"608",1624,7295,543,121,"BPS  Conifer",202453,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"609",1624,7296,16116,3584,"BPS  Conifer",202453,"EVT  Developed-Low Intensity",116930
"610",1624,7297,5942,1321,"BPS  Conifer",202453,"EVT  Developed-Medium Intensity",46889
"611",1624,7298,2109,469,"BPS  Conifer",202453,"EVT  Developed-High Intensity",20824
"612",1624,7299,64138,14264,"BPS  Conifer",202453,"EVT  Developed-Roads",444910
"613",1624,7301,89315,19863,"BPS  Conifer",202453,"EVT  Hardwood",1117376
"614",1624,7302,63130,14040,"BPS  Conifer",202453,"EVT  Hardwood",1403892
"615",1624,7310,308,68,"BPS  Conifer",202453,"EVT  Hardwood",49771
"616",1624,7311,152,34,"BPS  Conifer",202453,"EVT  Hardwood",12646
"617",1624,7313,70,16,"BPS  Conifer",202453,"EVT  Hardwood",12533
"618",1624,7362,54264,12068,"BPS  Conifer",202453,"EVT  Conifer",418108
"619",1624,7366,49431,10993,"BPS  Conifer",202453,"EVT  Conifer",168735
"620",1624,7407,3093,688,"BPS  Conifer",202453,"EVT  Conifer",67551
"621",1624,7466,445,99,"BPS  Conifer",202453,"EVT  Riparian",8303
"622",1624,7481,46552,10353,"BPS  Conifer",202453,"EVT  Riparian",1324313
"623",1624,7905,6967,1549,"BPS  Conifer",202453,"EVT  Developed",90692
"624",1624,7906,7127,1585,"BPS  Conifer",202453,"EVT  Developed",57168
"625",1624,7907,3776,840,"BPS  Conifer",202453,"EVT  Developed",34311
"626",1624,7908,10258,2281,"BPS  Conifer",202453,"EVT  Developed",91154
"627",1624,7909,4559,1014,"BPS  Conifer",202453,"EVT  Developed",31250
"628",1624,7925,1326,295,"BPS  Conifer",202453,"EVT  Developed",17852
"629",1624,7926,2092,465,"BPS  Conifer",202453,"EVT  Developed",16062
"630",1624,7927,998,222,"BPS  Conifer",202453,"EVT  Developed",9282
"631",1624,7928,89,20,"BPS  Conifer",202453,"EVT  Developed",646
"632",1624,7929,1383,308,"BPS  Conifer",202453,"EVT  Developed",9711
"633",1624,7970,2941,654,"BPS  Conifer",202453,"EVT  Agricultural",114076
"634",1624,7971,20,4,"BPS  Conifer",202453,"EVT  Agricultural",820
"635",1624,7972,80,18,"BPS  Conifer",202453,"EVT  Agricultural",602
"636",1624,7973,12306,2737,"BPS  Conifer",202453,"EVT  Agricultural",56434
"637",1624,7974,85660,19050,"BPS  Conifer",202453,"EVT  Agricultural",647975
"638",1624,7975,77055,17137,"BPS  Conifer",202453,"EVT  Agricultural",330931
"639",1624,7976,31735,7058,"BPS  Conifer",202453,"EVT  Agricultural",187903
"640",1624,7977,63168,14048,"BPS  Conifer",202453,"EVT  Agricultural",215713
"641",1624,7978,10033,2231,"BPS  Conifer",202453,"EVT  Agricultural",56033
"642",1624,7979,41,9,"BPS  Conifer",202453,"EVT  Agricultural",91
"643",1624,9055,247,55,"BPS  Conifer",202453,"EVT  Riparian",12735
"644",1624,9056,1540,342,"BPS  Conifer",202453,"EVT  Riparian",104586
"645",1624,9057,9,2,"BPS  Conifer",202453,"EVT  Riparian",238
"646",1624,9088,46,10,"BPS  Conifer",202453,"EVT  Conifer",135
"647",1624,9089,38577,8579,"BPS  Conifer",202453,"EVT  Conifer",61687
"648",1624,9112,36216,8054,"BPS  Conifer",202453,"EVT  Conifer",539567
"649",1624,9114,60,13,"BPS  Conifer",202453,"EVT  Riparian",1188
"650",1624,9117,1824,406,"BPS  Conifer",202453,"EVT  Riparian",81556
"651",1624,9118,1470,327,"BPS  Conifer",202453,"EVT  Riparian",31825
"652",1624,9120,1507,335,"BPS  Conifer",202453,"EVT  Riparian",45378
"653",1624,9183,23,5,"BPS  Conifer",202453,"EVT  Riparian",2476
"654",1624,9202,653,145,"BPS  Conifer",202453,"EVT  Riparian",6630
"655",1624,9203,287,64,"BPS  Conifer",202453,"EVT  Riparian",1470
"656",1624,9295,9,2,"BPS  Conifer",202453,"EVT  Conifer-Hardwood",38
"657",1624,9312,6587,1465,"BPS  Conifer",202453,"EVT  Conifer",444827
"658",1624,9314,1882,419,"BPS  Conifer",202453,"EVT  Riparian",5583
"659",1624,9315,11906,2648,"BPS  Conifer",202453,"EVT  Conifer-Hardwood",123883
"660",1624,9317,1831,407,"BPS  Conifer",202453,"EVT  Exotic Tree-Shrub",22360
"661",1624,9318,540,120,"BPS  Conifer",202453,"EVT  Riparian",2090
"662",1624,9601,276,61,"BPS  Conifer",202453,"EVT  Grassland",2050
"663",1624,9617,73,16,"BPS  Conifer",202453,"EVT  Riparian",2912
"664",1624,9620,634,141,"BPS  Conifer",202453,"EVT  Riparian",26536
"665",1624,9677,2,0,"BPS  Conifer",202453,"EVT  Riparian",7
"666",1624,9817,27898,6204,"BPS  Conifer",202453,"EVT  Exotic Herbaceous",230309
"667",1625,7238,145051,32259,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",649927
"668",1625,7239,90325,20088,"BPS  Hardwood-Conifer",826253,"EVT  Conifer-Hardwood",276742
"669",1625,7240,12298,2735,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",33752
"670",1625,7241,48721,10835,"BPS  Hardwood-Conifer",826253,"EVT  Conifer-Hardwood",86858
"671",1625,7242,2286,508,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",8282
"672",1625,7243,416,93,"BPS  Hardwood-Conifer",826253,"EVT  Conifer-Hardwood",2505
"673",1625,7290,1364,303,"BPS  Hardwood-Conifer",826253,"EVT  Grassland",451
"674",1625,7295,754,168,"BPS  Hardwood-Conifer",826253,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"675",1625,7296,82278,18298,"BPS  Hardwood-Conifer",826253,"EVT  Developed-Low Intensity",116930
"676",1625,7297,32598,7250,"BPS  Hardwood-Conifer",826253,"EVT  Developed-Medium Intensity",46889
"677",1625,7298,18683,4155,"BPS  Hardwood-Conifer",826253,"EVT  Developed-High Intensity",20824
"678",1625,7299,239365,53234,"BPS  Hardwood-Conifer",826253,"EVT  Developed-Roads",444910
"679",1625,7301,625999,139219,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",1117376
"680",1625,7302,234713,52199,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",1403892
"681",1625,7310,97409,21663,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",49771
"682",1625,7311,18461,4106,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",12646
"683",1625,7313,22383,4978,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",12533
"684",1625,7362,114682,25505,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",418108
"685",1625,7366,57505,12789,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",168735
"686",1625,7394,17,4,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",13
"687",1625,7395,9776,2174,"BPS  Hardwood-Conifer",826253,"EVT  Hardwood",4408
"688",1625,7407,10772,2396,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",67551
"689",1625,7411,1450,322,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",2312
"690",1625,7412,2,0,"BPS  Hardwood-Conifer",826253,"EVT  Grassland",72
"691",1625,7466,95,21,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",8303
"692",1625,7481,109627,24380,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",1324313
"693",1625,7518,595,132,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",673
"694",1625,7905,34692,7715,"BPS  Hardwood-Conifer",826253,"EVT  Developed",90692
"695",1625,7906,12207,2715,"BPS  Hardwood-Conifer",826253,"EVT  Developed",57168
"696",1625,7907,12112,2694,"BPS  Hardwood-Conifer",826253,"EVT  Developed",34311
"697",1625,7908,49612,11033,"BPS  Hardwood-Conifer",826253,"EVT  Developed",91154
"698",1625,7909,19084,4244,"BPS  Hardwood-Conifer",826253,"EVT  Developed",31250
"699",1625,7925,10517,2339,"BPS  Hardwood-Conifer",826253,"EVT  Developed",17852
"700",1625,7926,6275,1396,"BPS  Hardwood-Conifer",826253,"EVT  Developed",16062
"701",1625,7927,3614,804,"BPS  Hardwood-Conifer",826253,"EVT  Developed",9282
"702",1625,7928,347,77,"BPS  Hardwood-Conifer",826253,"EVT  Developed",646
"703",1625,7929,5530,1230,"BPS  Hardwood-Conifer",826253,"EVT  Developed",9711
"704",1625,7970,12058,2682,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",114076
"705",1625,7971,27,6,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",820
"706",1625,7972,127,28,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",602
"707",1625,7973,21450,4770,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",56434
"708",1625,7974,724298,161080,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",647975
"709",1625,7975,156995,34915,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",330931
"710",1625,7976,91606,20373,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",187903
"711",1625,7977,151370,33664,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",215713
"712",1625,7978,57126,12705,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",56033
"713",1625,7979,8,2,"BPS  Hardwood-Conifer",826253,"EVT  Agricultural",91
"714",1625,9055,282,63,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",12735
"715",1625,9056,6269,1394,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",104586
"716",1625,9057,4,1,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",238
"717",1625,9088,41,9,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",135
"718",1625,9089,9969,2217,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",61687
"719",1625,9112,66670,14827,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",539567
"720",1625,9114,26,6,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",1188
"721",1625,9117,15234,3388,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",81556
"722",1625,9118,891,198,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",31825
"723",1625,9120,3611,803,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",45378
"724",1625,9177,233,52,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",2269
"725",1625,9178,66881,14874,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",80534
"726",1625,9179,4561,1014,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",8526
"727",1625,9180,510,113,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",1662
"728",1625,9183,908,202,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",2476
"729",1625,9202,593,132,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",6630
"730",1625,9203,234,52,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",1470
"731",1625,9295,11,2,"BPS  Hardwood-Conifer",826253,"EVT  Conifer-Hardwood",38
